id,recipient,amount_transacted,avg_upi_txn_amount,negative,positive,UPI_score
253,puma,532.47,1249.96,0.1,0.9,542.39
253,samsung,697.95,1249.96,0.1,0.9,542.39
253,puma,499.4,1249.96,0.1,0.9,542.39
253,trends,285.06,1249.96,0.1,0.9,542.39
253,ajio,3968.23,1249.96,0.1,0.9,542.39
253,amazon,1553.32,1249.96,0.1,0.9,542.39
253,ajio,1328.05,1249.96,0.1,0.9,542.39
253,ajio,408.23,1249.96,0.1,0.9,542.39
253,samsung,1827.81,1249.96,0.1,0.9,542.39
254,ajio,296.96,471.23,0.2,0.8,359.01
254,trends,1064.78,471.23,0.2,0.8,359.01
254,trends,32.03,471.23,0.2,0.8,359.01
254,amazon,713.89,471.23,0.2,0.8,359.01
254,ajio,272.17,471.23,0.2,0.8,359.01
254,amazon,116.51,471.23,0.2,0.8,359.01
254,trends,949.01,471.23,0.2,0.8,359.01
254,trends,416.77,471.23,0.2,0.8,359.01
254,ajio,167.22,471.23,0.2,0.8,359.01
254,trends,682.95,471.23,0.2,0.8,359.01
255,trends,1223.96,1744.14,0.2,0.8,648.89
255,trends,620.7,1744.14,0.2,0.8,648.89
255,ajio,322.73,1744.14,0.2,0.8,648.89
255,samsung,3959.56,1744.14,0.2,0.8,648.89
255,amazon,326.06,1744.14,0.2,0.8,648.89
255,adidas,1570.24,1744.14,0.2,0.8,648.89
255,amazon,6175.13,1744.14,0.2,0.8,648.89
255,samsung,558.48,1744.14,0.2,0.8,648.89
255,puma,2200.97,1744.14,0.2,0.8,648.89
255,ajio,483.57,1744.14,0.2,0.8,648.89
256,ajio,997.4,1225.45,0.1,0.9,538.92
256,trends,1012.9,1225.45,0.1,0.9,538.92
256,trends,534.11,1225.45,0.1,0.9,538.92
256,samsung,1223.13,1225.45,0.1,0.9,538.92
256,samsung,3281.37,1225.45,0.1,0.9,538.92
256,ajio,0.87,1225.45,0.1,0.9,538.92
256,puma,236.83,1225.45,0.1,0.9,538.92
256,trends,4245.0,1225.45,0.1,0.9,538.92
256,puma,665.63,1225.45,0.1,0.9,538.92
256,amazon,57.27,1225.45,0.1,0.9,538.92
257,adidas,670.09,951.32,0.0,1.0,463.52
257,trends,451.22,951.32,0.0,1.0,463.52
257,trends,1533.4,951.32,0.0,1.0,463.52
257,adidas,890.05,951.32,0.0,1.0,463.52
257,ajio,2540.15,951.32,0.0,1.0,463.52
257,samsung,1338.14,951.32,0.0,1.0,463.52
257,adidas,1727.86,951.32,0.0,1.0,463.52
257,trends,140.9,951.32,0.0,1.0,463.52
257,adidas,103.57,951.32,0.0,1.0,463.52
257,samsung,117.83,951.32,0.0,1.0,463.52
258,ajio,670.79,585.87,0.0,1.0,411.88
258,samsung,152.79,585.87,0.0,1.0,411.88
258,samsung,363.29,585.87,0.0,1.0,411.88
258,adidas,1584.88,585.87,0.0,1.0,411.88
258,samsung,1107.51,585.87,0.0,1.0,411.88
258,trends,275.45,585.87,0.0,1.0,411.88
258,trends,870.16,585.87,0.0,1.0,411.88
258,samsung,411.78,585.87,0.0,1.0,411.88
258,ajio,247.24,585.87,0.0,1.0,411.88
258,adidas,174.81,585.87,0.0,1.0,411.88
259,puma,885.3,673.42,0.1,0.9,497.58
259,adidas,408.37,673.42,0.1,0.9,497.58
259,trends,529.16,673.42,0.1,0.9,497.58
259,amazon,687.04,673.42,0.1,0.9,497.58
259,puma,185.2,673.42,0.1,0.9,497.58
259,trends,1090.79,673.42,0.1,0.9,497.58
259,samsung,416.25,673.42,0.1,0.9,497.58
259,samsung,658.6,673.42,0.1,0.9,497.58
259,ajio,276.13,673.42,0.1,0.9,497.58
259,samsung,1597.34,673.42,0.1,0.9,497.58
260,amazon,59.42,602.55,0.2,0.8,414.23
260,adidas,371.62,602.55,0.2,0.8,414.23
260,adidas,52.74,602.55,0.2,0.8,414.23
260,samsung,262.17,602.55,0.2,0.8,414.23
260,samsung,389.36,602.55,0.2,0.8,414.23
260,trends,814.58,602.55,0.2,0.8,414.23
260,trends,1448.12,602.55,0.2,0.8,414.23
260,amazon,11.01,602.55,0.2,0.8,414.23
260,adidas,2197.63,602.55,0.2,0.8,414.23
260,trends,418.85,602.55,0.2,0.8,414.23
261,ajio,439.44,162.46,0.2,0.8,425.38
261,ajio,234.45,162.46,0.2,0.8,425.38
261,puma,179.43,162.46,0.2,0.8,425.38
261,trends,35.02,162.46,0.2,0.8,425.38
261,adidas,97.52,162.46,0.2,0.8,425.38
261,amazon,202.4,162.46,0.2,0.8,425.38
261,adidas,163.8,162.46,0.2,0.8,425.38
261,amazon,225.14,162.46,0.2,0.8,425.38
261,puma,25.87,162.46,0.2,0.8,425.38
261,samsung,21.53,162.46,0.2,0.8,425.38
262,amazon,942.51,1197.98,0.1,0.9,535.04
262,puma,1542.83,1197.98,0.1,0.9,535.04
262,adidas,562.2,1197.98,0.1,0.9,535.04
262,samsung,164.2,1197.98,0.1,0.9,535.04
262,adidas,1646.39,1197.98,0.1,0.9,535.04
262,adidas,1064.55,1197.98,0.1,0.9,535.04
262,ajio,4816.62,1197.98,0.1,0.9,535.04
262,ajio,654.02,1197.98,0.1,0.9,535.04
262,samsung,164.21,1197.98,0.1,0.9,535.04
262,samsung,422.26,1197.98,0.1,0.9,535.04
263,puma,242.66,568.01,0.2,0.8,482.69
263,trends,98.93,568.01,0.2,0.8,482.69
263,amazon,385.81,568.01,0.2,0.8,482.69
263,ajio,529.65,568.01,0.2,0.8,482.69
263,adidas,663.89,568.01,0.2,0.8,482.69
263,adidas,656.9,568.01,0.2,0.8,482.69
263,samsung,30.07,568.01,0.2,0.8,482.69
263,adidas,1452.81,568.01,0.2,0.8,482.69
263,amazon,786.02,568.01,0.2,0.8,482.69
263,ajio,833.37,568.01,0.2,0.8,482.69
264,amazon,2418.0,1318.91,0.2,0.8,588.8
264,trends,72.91,1318.91,0.2,0.8,588.8
264,adidas,2336.42,1318.91,0.2,0.8,588.8
264,trends,364.18,1318.91,0.2,0.8,588.8
264,ajio,1531.15,1318.91,0.2,0.8,588.8
264,puma,565.38,1318.91,0.2,0.8,588.8
264,samsung,2291.63,1318.91,0.2,0.8,588.8
264,amazon,879.96,1318.91,0.2,0.8,588.8
264,ajio,1343.36,1318.91,0.2,0.8,588.8
264,ajio,1386.12,1318.91,0.2,0.8,588.8
265,adidas,4507.29,1583.97,0.2,0.8,552.92
265,adidas,214.72,1583.97,0.2,0.8,552.92
265,trends,1504.91,1583.97,0.2,0.8,552.92
265,puma,98.43,1583.97,0.2,0.8,552.92
265,amazon,3928.3,1583.97,0.2,0.8,552.92
265,adidas,1713.31,1583.97,0.2,0.8,552.92
265,amazon,1888.55,1583.97,0.2,0.8,552.92
265,trends,1752.37,1583.97,0.2,0.8,552.92
265,adidas,167.2,1583.97,0.2,0.8,552.92
265,trends,64.64,1583.97,0.2,0.8,552.92
266,samsung,42.07,718.61,0.1,0.9,467.3
266,samsung,1015.98,718.61,0.1,0.9,467.3
266,adidas,1813.61,718.61,0.1,0.9,467.3
266,adidas,330.73,718.61,0.1,0.9,467.3
266,adidas,708.15,718.61,0.1,0.9,467.3
266,samsung,438.64,718.61,0.1,0.9,467.3
266,ajio,291.78,718.61,0.1,0.9,467.3
266,adidas,512.09,718.61,0.1,0.9,467.3
266,trends,765.45,718.61,0.1,0.9,467.3
266,amazon,1267.6,718.61,0.1,0.9,467.3
267,samsung,435.0,1602.55,0.1,0.9,628.88
267,ajio,271.42,1602.55,0.1,0.9,628.88
267,ajio,273.0,1602.55,0.1,0.9,628.88
267,adidas,445.62,1602.55,0.1,0.9,628.88
267,adidas,24.22,1602.55,0.1,0.9,628.88
267,trends,1953.06,1602.55,0.1,0.9,628.88
267,samsung,2389.54,1602.55,0.1,0.9,628.88
267,amazon,3380.43,1602.55,0.1,0.9,628.88
267,ajio,3988.7,1602.55,0.1,0.9,628.88
267,puma,2864.51,1602.55,0.1,0.9,628.88
268,trends,7280.32,1932.94,0.0,1.0,638.9
268,puma,3684.6,1932.94,0.0,1.0,638.9
268,puma,389.18,1932.94,0.0,1.0,638.9
268,adidas,24.79,1932.94,0.0,1.0,638.9
268,ajio,617.58,1932.94,0.0,1.0,638.9
268,ajio,1274.32,1932.94,0.0,1.0,638.9
268,samsung,767.48,1932.94,0.0,1.0,638.9
268,ajio,3930.07,1932.94,0.0,1.0,638.9
268,trends,781.48,1932.94,0.0,1.0,638.9
268,puma,579.57,1932.94,0.0,1.0,638.9
269,adidas,398.66,1145.09,0.2,0.8,564.23
269,amazon,1556.37,1145.09,0.2,0.8,564.23
269,trends,750.34,1145.09,0.2,0.8,564.23
269,samsung,2235.6,1145.09,0.2,0.8,564.23
269,puma,643.75,1145.09,0.2,0.8,564.23
269,ajio,1413.62,1145.09,0.2,0.8,564.23
269,amazon,73.14,1145.09,0.2,0.8,564.23
269,ajio,1028.28,1145.09,0.2,0.8,564.23
269,adidas,250.96,1145.09,0.2,0.8,564.23
269,adidas,3100.18,1145.09,0.2,0.8,564.23
270,trends,493.83,1292.23,0.1,0.9,548.36
270,samsung,482.67,1292.23,0.1,0.9,548.36
270,adidas,1197.29,1292.23,0.1,0.9,548.36
270,amazon,520.82,1292.23,0.1,0.9,548.36
270,puma,2353.73,1292.23,0.1,0.9,548.36
270,samsung,2773.77,1292.23,0.1,0.9,548.36
270,puma,856.06,1292.23,0.1,0.9,548.36
270,samsung,238.33,1292.23,0.1,0.9,548.36
270,samsung,2078.71,1292.23,0.1,0.9,548.36
270,adidas,1927.08,1292.23,0.1,0.9,548.36
271,trends,7323.32,1861.37,0.1,0.9,665.45
271,adidas,384.89,1861.37,0.1,0.9,665.45
271,samsung,1177.98,1861.37,0.1,0.9,665.45
271,ajio,1582.45,1861.37,0.1,0.9,665.45
271,puma,435.9,1861.37,0.1,0.9,665.45
271,ajio,207.81,1861.37,0.1,0.9,665.45
271,trends,680.51,1861.37,0.1,0.9,665.45
271,ajio,47.1,1861.37,0.1,0.9,665.45
271,amazon,1693.42,1861.37,0.1,0.9,665.45
271,puma,5080.32,1861.37,0.1,0.9,665.45
272,samsung,37.73,461.8,0.2,0.8,431.01
272,puma,207.16,461.8,0.2,0.8,431.01
272,amazon,158.79,461.8,0.2,0.8,431.01
272,ajio,1813.67,461.8,0.2,0.8,431.01
272,ajio,344.55,461.8,0.2,0.8,431.01
272,puma,275.41,461.8,0.2,0.8,431.01
272,adidas,33.58,461.8,0.2,0.8,431.01
272,samsung,531.87,461.8,0.2,0.8,431.01
272,adidas,878.52,461.8,0.2,0.8,431.01
272,amazon,336.72,461.8,0.2,0.8,431.01
273,samsung,3973.72,863.65,0.2,0.8,524.46
273,puma,762.34,863.65,0.2,0.8,524.46
273,adidas,763.36,863.65,0.2,0.8,524.46
273,amazon,438.16,863.65,0.2,0.8,524.46
273,amazon,557.96,863.65,0.2,0.8,524.46
273,trends,901.31,863.65,0.2,0.8,524.46
273,samsung,502.73,863.65,0.2,0.8,524.46
273,ajio,147.83,863.65,0.2,0.8,524.46
273,ajio,276.61,863.65,0.2,0.8,524.46
273,ajio,312.47,863.65,0.2,0.8,524.46
274,amazon,92.7,601.12,0.2,0.8,487.36
274,samsung,393.56,601.12,0.2,0.8,487.36
274,samsung,810.94,601.12,0.2,0.8,487.36
274,adidas,532.86,601.12,0.2,0.8,487.36
274,trends,956.09,601.12,0.2,0.8,487.36
274,samsung,224.0,601.12,0.2,0.8,487.36
274,puma,276.9,601.12,0.2,0.8,487.36
274,amazon,683.23,601.12,0.2,0.8,487.36
274,ajio,340.25,601.12,0.2,0.8,487.36
274,ajio,1700.68,601.12,0.2,0.8,487.36
275,samsung,24.19,343.72,0.3,0.7,377.66
275,adidas,212.9,343.72,0.3,0.7,377.66
275,adidas,514.57,343.72,0.3,0.7,377.66
275,amazon,769.56,343.72,0.3,0.7,377.66
275,ajio,95.62,343.72,0.3,0.7,377.66
275,amazon,159.26,343.72,0.3,0.7,377.66
275,ajio,246.46,343.72,0.3,0.7,377.66
275,ajio,654.62,343.72,0.3,0.7,377.66
275,amazon,144.39,343.72,0.3,0.7,377.66
275,samsung,615.64,343.72,0.3,0.7,377.66
276,adidas,6247.38,1870.25,0.1,0.9,666.71
276,amazon,548.51,1870.25,0.1,0.9,666.71
276,samsung,51.87,1870.25,0.1,0.9,666.71
276,samsung,1242.83,1870.25,0.1,0.9,666.71
276,puma,637.77,1870.25,0.1,0.9,666.71
276,adidas,1133.67,1870.25,0.1,0.9,666.71
276,adidas,1175.55,1870.25,0.1,0.9,666.71
276,trends,830.97,1870.25,0.1,0.9,666.71
276,ajio,6131.47,1870.25,0.1,0.9,666.71
276,ajio,702.47,1870.25,0.1,0.9,666.71
277,samsung,499.34,1725.15,0.3,0.7,572.87
277,samsung,26.0,1725.15,0.3,0.7,572.87
277,samsung,1161.28,1725.15,0.3,0.7,572.87
277,amazon,1811.51,1725.15,0.3,0.7,572.87
277,puma,297.47,1725.15,0.3,0.7,572.87
277,samsung,7551.99,1725.15,0.3,0.7,572.87
277,puma,1241.31,1725.15,0.3,0.7,572.87
277,amazon,971.42,1725.15,0.3,0.7,572.87
277,ajio,706.95,1725.15,0.3,0.7,572.87
277,amazon,2984.22,1725.15,0.3,0.7,572.87
278,adidas,11.86,143.67,0.0,1.0,386.06
278,trends,188.19,143.67,0.0,1.0,386.06
278,puma,269.76,143.67,0.0,1.0,386.06
278,samsung,214.93,143.67,0.0,1.0,386.06
278,adidas,160.64,143.67,0.0,1.0,386.06
278,trends,14.25,143.67,0.0,1.0,386.06
278,trends,207.35,143.67,0.0,1.0,386.06
278,samsung,81.73,143.67,0.0,1.0,386.06
278,trends,273.09,143.67,0.0,1.0,386.06
278,ajio,14.89,143.67,0.0,1.0,386.06
279,ajio,494.11,1807.86,0.2,0.8,621.22
279,puma,2784.61,1807.86,0.2,0.8,621.22
279,ajio,4160.75,1807.86,0.2,0.8,621.22
279,puma,2027.33,1807.86,0.2,0.8,621.22
279,ajio,1301.01,1807.86,0.2,0.8,621.22
279,samsung,337.7,1807.86,0.2,0.8,621.22
279,amazon,1288.6,1807.86,0.2,0.8,621.22
279,trends,4027.76,1807.86,0.2,0.8,621.22
279,trends,812.23,1807.86,0.2,0.8,621.22
279,amazon,844.5,1807.86,0.2,0.8,621.22
280,ajio,27.79,192.16,0.2,0.8,356.24
280,adidas,418.71,192.16,0.2,0.8,356.24
280,ajio,112.51,192.16,0.2,0.8,356.24
280,samsung,153.44,192.16,0.2,0.8,356.24
280,ajio,214.07,192.16,0.2,0.8,356.24
280,amazon,72.66,192.16,0.2,0.8,356.24
280,adidas,291.99,192.16,0.2,0.8,356.24
280,ajio,405.71,192.16,0.2,0.8,356.24
280,amazon,110.36,192.16,0.2,0.8,356.24
280,adidas,114.36,192.16,0.2,0.8,356.24
281,amazon,6.99,193.93,0.3,0.7,356.49
281,ajio,338.94,193.93,0.3,0.7,356.49
281,trends,198.37,193.93,0.3,0.7,356.49
281,amazon,103.05,193.93,0.3,0.7,356.49
281,puma,18.06,193.93,0.3,0.7,356.49
281,trends,51.71,193.93,0.3,0.7,356.49
281,trends,868.39,193.93,0.3,0.7,356.49
281,puma,187.45,193.93,0.3,0.7,356.49
281,puma,152.02,193.93,0.3,0.7,356.49
281,amazon,14.34,193.93,0.3,0.7,356.49
282,trends,736.11,1807.43,0.2,0.8,621.16
282,amazon,383.35,1807.43,0.2,0.8,621.16
282,puma,1250.27,1807.43,0.2,0.8,621.16
282,samsung,2719.71,1807.43,0.2,0.8,621.16
282,puma,792.09,1807.43,0.2,0.8,621.16
282,samsung,1639.86,1807.43,0.2,0.8,621.16
282,puma,2066.36,1807.43,0.2,0.8,621.16
282,amazon,3824.61,1807.43,0.2,0.8,621.16
282,samsung,248.13,1807.43,0.2,0.8,621.16
282,ajio,4413.8,1807.43,0.2,0.8,621.16
283,ajio,131.42,561.8,0.1,0.9,445.14
283,ajio,300.29,561.8,0.1,0.9,445.14
283,ajio,18.49,561.8,0.1,0.9,445.14
283,puma,491.22,561.8,0.1,0.9,445.14
283,trends,409.66,561.8,0.1,0.9,445.14
283,amazon,338.0,561.8,0.1,0.9,445.14
283,adidas,394.9,561.8,0.1,0.9,445.14
283,ajio,3279.91,561.8,0.1,0.9,445.14
283,adidas,139.91,561.8,0.1,0.9,445.14
283,ajio,114.21,561.8,0.1,0.9,445.14
284,ajio,308.45,1110.07,0.2,0.8,522.62
284,amazon,99.59,1110.07,0.2,0.8,522.62
284,amazon,443.53,1110.07,0.2,0.8,522.62
284,ajio,2039.66,1110.07,0.2,0.8,522.62
284,samsung,280.43,1110.07,0.2,0.8,522.62
284,ajio,144.39,1110.07,0.2,0.8,522.62
284,adidas,1802.1,1110.07,0.2,0.8,522.62
284,ajio,3678.71,1110.07,0.2,0.8,522.62
284,samsung,2256.85,1110.07,0.2,0.8,522.62
284,trends,46.99,1110.07,0.2,0.8,522.62
285,trends,291.33,554.47,0.1,0.9,480.77
285,samsung,2038.89,554.47,0.1,0.9,480.77
285,trends,55.83,554.47,0.1,0.9,480.77
285,puma,500.98,554.47,0.1,0.9,480.77
285,ajio,589.09,554.47,0.1,0.9,480.77
285,adidas,41.66,554.47,0.1,0.9,480.77
285,samsung,251.4,554.47,0.1,0.9,480.77
285,amazon,877.81,554.47,0.1,0.9,480.77
285,samsung,440.52,554.47,0.1,0.9,480.77
285,ajio,457.19,554.47,0.1,0.9,480.77
286,puma,481.36,1517.58,0.1,0.9,616.87
286,trends,982.99,1517.58,0.1,0.9,616.87
286,adidas,2080.79,1517.58,0.1,0.9,616.87
286,ajio,1399.88,1517.58,0.1,0.9,616.87
286,trends,1761.98,1517.58,0.1,0.9,616.87
286,puma,5654.55,1517.58,0.1,0.9,616.87
286,samsung,88.57,1517.58,0.1,0.9,616.87
286,amazon,884.35,1517.58,0.1,0.9,616.87
286,adidas,367.29,1517.58,0.1,0.9,616.87
286,samsung,1474.03,1517.58,0.1,0.9,616.87
287,trends,1065.39,630.21,0.0,1.0,454.81
287,ajio,4.21,630.21,0.0,1.0,454.81
287,trends,131.72,630.21,0.0,1.0,454.81
287,samsung,762.33,630.21,0.0,1.0,454.81
287,trends,1234.74,630.21,0.0,1.0,454.81
287,adidas,1314.22,630.21,0.0,1.0,454.81
287,puma,278.64,630.21,0.0,1.0,454.81
287,adidas,863.22,630.21,0.0,1.0,454.81
287,adidas,47.57,630.21,0.0,1.0,454.81
287,ajio,600.05,630.21,0.0,1.0,454.81
288,adidas,557.14,1397.25,0.2,0.8,599.87
288,ajio,752.93,1397.25,0.2,0.8,599.87
288,ajio,610.58,1397.25,0.2,0.8,599.87
288,amazon,3628.64,1397.25,0.2,0.8,599.87
288,adidas,2902.86,1397.25,0.2,0.8,599.87
288,samsung,1042.45,1397.25,0.2,0.8,599.87
288,amazon,115.1,1397.25,0.2,0.8,599.87
288,adidas,3840.53,1397.25,0.2,0.8,599.87
288,trends,448.27,1397.25,0.2,0.8,599.87
288,puma,74.0,1397.25,0.2,0.8,599.87
289,samsung,1666.31,1729.11,0.0,1.0,610.09
289,samsung,508.58,1729.11,0.0,1.0,610.09
289,adidas,3426.98,1729.11,0.0,1.0,610.09
289,trends,72.37,1729.11,0.0,1.0,610.09
289,ajio,1483.54,1729.11,0.0,1.0,610.09
289,puma,1558.3,1729.11,0.0,1.0,610.09
289,ajio,800.27,1729.11,0.0,1.0,610.09
289,adidas,3022.72,1729.11,0.0,1.0,610.09
289,puma,1524.29,1729.11,0.0,1.0,610.09
289,trends,3227.75,1729.11,0.0,1.0,610.09
290,adidas,2283.69,1352.41,0.2,0.8,593.53
290,ajio,862.79,1352.41,0.2,0.8,593.53
290,amazon,355.74,1352.41,0.2,0.8,593.53
290,samsung,5384.28,1352.41,0.2,0.8,593.53
290,adidas,266.43,1352.41,0.2,0.8,593.53
290,trends,934.55,1352.41,0.2,0.8,593.53
290,trends,891.14,1352.41,0.2,0.8,593.53
290,amazon,1166.51,1352.41,0.2,0.8,593.53
290,samsung,438.19,1352.41,0.2,0.8,593.53
290,puma,940.78,1352.41,0.2,0.8,593.53
291,ajio,471.99,672.09,0.3,0.7,460.73
291,ajio,1715.02,672.09,0.3,0.7,460.73
291,amazon,863.12,672.09,0.3,0.7,460.73
291,amazon,121.11,672.09,0.3,0.7,460.73
291,samsung,998.66,672.09,0.3,0.7,460.73
291,samsung,684.47,672.09,0.3,0.7,460.73
291,adidas,554.57,672.09,0.3,0.7,460.73
291,puma,889.51,672.09,0.3,0.7,460.73
291,adidas,222.99,672.09,0.3,0.7,460.73
291,amazon,199.45,672.09,0.3,0.7,460.73
292,amazon,2144.29,842.75,0.2,0.8,484.84
292,trends,527.45,842.75,0.2,0.8,484.84
292,adidas,1581.88,842.75,0.2,0.8,484.84
292,trends,396.65,842.75,0.2,0.8,484.84
292,amazon,159.19,842.75,0.2,0.8,484.84
292,ajio,310.82,842.75,0.2,0.8,484.84
292,ajio,1119.0,842.75,0.2,0.8,484.84
292,ajio,236.19,842.75,0.2,0.8,484.84
292,ajio,1432.13,842.75,0.2,0.8,484.84
292,puma,519.89,842.75,0.2,0.8,484.84
293,adidas,2309.91,1096.72,0.1,0.9,557.4
293,trends,143.08,1096.72,0.1,0.9,557.4
293,trends,116.25,1096.72,0.1,0.9,557.4
293,samsung,876.91,1096.72,0.1,0.9,557.4
293,adidas,1063.38,1096.72,0.1,0.9,557.4
293,adidas,68.32,1096.72,0.1,0.9,557.4
293,puma,1989.68,1096.72,0.1,0.9,557.4
293,puma,1811.68,1096.72,0.1,0.9,557.4
293,ajio,2524.69,1096.72,0.1,0.9,557.4
293,amazon,63.3,1096.72,0.1,0.9,557.4
294,puma,2597.29,1179.09,0.2,0.8,569.04
294,adidas,814.47,1179.09,0.2,0.8,569.04
294,trends,488.9,1179.09,0.2,0.8,569.04
294,ajio,1198.01,1179.09,0.2,0.8,569.04
294,ajio,1624.22,1179.09,0.2,0.8,569.04
294,ajio,2002.74,1179.09,0.2,0.8,569.04
294,samsung,387.39,1179.09,0.2,0.8,569.04
294,ajio,2204.17,1179.09,0.2,0.8,569.04
294,amazon,427.02,1179.09,0.2,0.8,569.04
294,amazon,46.7,1179.09,0.2,0.8,569.04
295,amazon,5841.15,1804.09,0.2,0.8,620.69
295,adidas,1541.63,1804.09,0.2,0.8,620.69
295,samsung,372.62,1804.09,0.2,0.8,620.69
295,ajio,597.04,1804.09,0.2,0.8,620.69
295,adidas,5078.99,1804.09,0.2,0.8,620.69
295,trends,666.0,1804.09,0.2,0.8,620.69
295,trends,499.41,1804.09,0.2,0.8,620.69
295,adidas,1445.39,1804.09,0.2,0.8,620.69
295,amazon,1575.12,1804.09,0.2,0.8,620.69
295,samsung,423.54,1804.09,0.2,0.8,620.69
296,puma,134.7,564.48,0.3,0.7,482.19
296,adidas,515.67,564.48,0.3,0.7,482.19
296,trends,1310.77,564.48,0.3,0.7,482.19
296,adidas,421.99,564.48,0.3,0.7,482.19
296,amazon,146.1,564.48,0.3,0.7,482.19
296,amazon,748.08,564.48,0.3,0.7,482.19
296,samsung,8.88,564.48,0.3,0.7,482.19
296,amazon,1.94,564.48,0.3,0.7,482.19
296,ajio,68.74,564.48,0.3,0.7,482.19
296,trends,2287.93,564.48,0.3,0.7,482.19
297,trends,145.67,666.83,0.1,0.9,496.65
297,adidas,496.72,666.83,0.1,0.9,496.65
297,samsung,351.89,666.83,0.1,0.9,496.65
297,samsung,954.59,666.83,0.1,0.9,496.65
297,trends,1601.37,666.83,0.1,0.9,496.65
297,trends,522.92,666.83,0.1,0.9,496.65
297,samsung,769.36,666.83,0.1,0.9,496.65
297,puma,248.54,666.83,0.1,0.9,496.65
297,ajio,194.51,666.83,0.1,0.9,496.65
297,amazon,1382.72,666.83,0.1,0.9,496.65
298,trends,3402.39,1758.64,0.3,0.7,650.93
298,adidas,358.14,1758.64,0.3,0.7,650.93
298,amazon,1828.79,1758.64,0.3,0.7,650.93
298,amazon,2606.5,1758.64,0.3,0.7,650.93
298,puma,1967.57,1758.64,0.3,0.7,650.93
298,ajio,187.35,1758.64,0.3,0.7,650.93
298,amazon,2182.61,1758.64,0.3,0.7,650.93
298,adidas,1736.68,1758.64,0.3,0.7,650.93
298,puma,864.32,1758.64,0.3,0.7,650.93
298,samsung,2452.05,1758.64,0.3,0.7,650.93
299,samsung,228.55,311.78,0.3,0.7,409.81
299,ajio,853.65,311.78,0.3,0.7,409.81
299,amazon,66.59,311.78,0.3,0.7,409.81
299,samsung,199.55,311.78,0.3,0.7,409.81
299,amazon,233.26,311.78,0.3,0.7,409.81
299,puma,107.14,311.78,0.3,0.7,409.81
299,trends,263.58,311.78,0.3,0.7,409.81
299,trends,534.72,311.78,0.3,0.7,409.81
299,amazon,98.84,311.78,0.3,0.7,409.81
299,ajio,531.92,311.78,0.3,0.7,409.81
300,puma,3014.89,1076.54,0.2,0.8,554.55
300,adidas,351.74,1076.54,0.2,0.8,554.55
300,ajio,178.23,1076.54,0.2,0.8,554.55
300,amazon,1116.28,1076.54,0.2,0.8,554.55
300,puma,25.73,1076.54,0.2,0.8,554.55
300,trends,838.2,1076.54,0.2,0.8,554.55
300,samsung,1110.7,1076.54,0.2,0.8,554.55
300,samsung,884.55,1076.54,0.2,0.8,554.55
300,samsung,713.11,1076.54,0.2,0.8,554.55
300,amazon,2531.96,1076.54,0.2,0.8,554.55
301,adidas,574.32,326.91,0.0,1.0,411.95
301,trends,869.35,326.91,0.0,1.0,411.95
301,puma,206.74,326.91,0.0,1.0,411.95
301,samsung,270.09,326.91,0.0,1.0,411.95
301,adidas,126.87,326.91,0.0,1.0,411.95
301,trends,19.81,326.91,0.0,1.0,411.95
301,ajio,586.65,326.91,0.0,1.0,411.95
301,trends,25.57,326.91,0.0,1.0,411.95
301,samsung,39.36,326.91,0.0,1.0,411.95
301,samsung,550.35,326.91,0.0,1.0,411.95
302,puma,33.29,119.62,0.3,0.7,382.66
302,amazon,17.14,119.62,0.3,0.7,382.66
302,adidas,382.5,119.62,0.3,0.7,382.66
302,samsung,149.28,119.62,0.3,0.7,382.66
302,amazon,23.52,119.62,0.3,0.7,382.66
302,puma,84.87,119.62,0.3,0.7,382.66
302,amazon,159.71,119.62,0.3,0.7,382.66
302,puma,51.73,119.62,0.3,0.7,382.66
302,puma,201.08,119.62,0.3,0.7,382.66
302,ajio,93.09,119.62,0.3,0.7,382.66
303,amazon,67.89,1591.13,0.1,0.9,590.6
303,puma,465.12,1591.13,0.1,0.9,590.6
303,trends,531.09,1591.13,0.1,0.9,590.6
303,puma,2023.72,1591.13,0.1,0.9,590.6
303,adidas,7357.48,1591.13,0.1,0.9,590.6
303,trends,2295.35,1591.13,0.1,0.9,590.6
303,samsung,838.74,1591.13,0.1,0.9,590.6
303,trends,47.61,1591.13,0.1,0.9,590.6
303,puma,460.83,1591.13,0.1,0.9,590.6
303,samsung,1823.46,1591.13,0.1,0.9,590.6
304,ajio,1184.14,1337.78,0.0,1.0,518.13
304,ajio,800.79,1337.78,0.0,1.0,518.13
304,trends,5165.53,1337.78,0.0,1.0,518.13
304,puma,1888.72,1337.78,0.0,1.0,518.13
304,ajio,162.42,1337.78,0.0,1.0,518.13
304,ajio,479.22,1337.78,0.0,1.0,518.13
304,ajio,63.04,1337.78,0.0,1.0,518.13
304,ajio,2772.13,1337.78,0.0,1.0,518.13
304,samsung,539.44,1337.78,0.0,1.0,518.13
304,puma,322.38,1337.78,0.0,1.0,518.13
305,samsung,39.14,564.91,0.0,1.0,445.58
305,adidas,699.73,564.91,0.0,1.0,445.58
305,puma,504.25,564.91,0.0,1.0,445.58
305,puma,593.65,564.91,0.0,1.0,445.58
305,samsung,60.46,564.91,0.0,1.0,445.58
305,puma,482.0,564.91,0.0,1.0,445.58
305,ajio,8.86,564.91,0.0,1.0,445.58
